X	Y	Elev	G	FA	Boug
226194	9931407	12.32	978016.1967	-13.1369980352	-13.6250767864
227308	9931408	15.20	978015.0665	-13.3786728542	-13.9565176853
228422	9931408	14.72	978015.0398	-13.5539688765	-14.2716829931
229535	9931409	12.48	978015.6169	-13.6684453851	-14.5627286112
230649	9931409	6.72	978017.3236	-13.7398504366	-14.8280734969
231763	9931410	2.48	978018.5780	-13.7944247239	-15.0710930916
232876	9931410	0.00	978019.2764	-13.8617709116	-15.2978653809
233990	9931411	0.56	978018.9962	-13.9690084946	-15.5143088842
235104	9931411	2.52	978018.2249	-14.1350416339	-15.7231487384
236217	9931412	5.28	978017.1421	-14.3657678086	-15.9211887223
237331	9931412	8.12	978015.9805	-14.6509478823	-16.0973467011
238445	9931413	11.00	978014.7800	-14.9632562819	-16.2318293548
239558	9931413	7.40	978015.5953	-15.2597583726	-16.2966876296
240672	9931414	6.00	978015.8017	-15.4857543306	-16.25782239
241786	9931414	9.00	978014.7821	-15.5806230708	-16.0783205566
242899	9931415	11.84	978014.0022	-15.4850341078	-15.7228185865
244013	9931415	14.60	978013.4870	-15.1487025596	-15.1732689049
245126	9931416	8.24	978016.0584	-14.5377672968	-14.4575449848
246240	9931416	3.00	978018.5712	-13.6408858786	-13.4947792101
247353	9931417	0.00	978020.6649	-12.473264016	-12.301406164
248467	9931417	0.00	978022.0601	-11.0780536277	-10.9170880896
249581	9931418	0.60	978023.4275	-9.5248403351	-9.4038407757
250694	9931418	0.00	978025.2329	-7.9052638222	-7.8427750463
251808	9931419	0.00	978026.8120	-6.3261348066	-6.3286591883
252921	9931419	0.00	978028.2374	-4.9006938584	-4.9627521401
254035	9931419	0.00	978029.3993	-3.7388677018	-3.8445572962
255148	9931420	0.00	978030.2006	-2.9374944676	-3.06741704
256262	9931420	0.00	978030.5666	-2.5714984391	-2.6898182751
257375	9931421	0.00	978030.4512	-2.6868973505	-2.7700912354
258489	9931421	0.00	978029.8418	-3.2963337974	-3.3203608322
259602	9931422	0.00	978028.7606	-4.377559525	-4.3250417314
260716	9931422	0.00	978027.2631	-5.8749977693	-5.7372245167
261829	9931423	0.00	978025.4339	-7.7041984815	-7.4818836685
262943	9931423	0.00	978023.3794	-9.7587180877	-9.4614763821
264056	9931424	0.00	978021.2194	-11.9187291707	-11.5634098676
265170	9931424	0.00	978019.0776	-14.0605184354	-13.6686820899
266283	9931424	0.00	978017.0722	-16.0659762628	-15.6609012946
267396	9931425	0.00	978015.3069	-17.8312199766	-17.4348716483
268510	9931425	0.00	978013.8645	-19.2736171719	-18.9039954687
269623	9931426	0.00	978012.8015	-20.3366674965	-20.0058776998
270737	9931426	0.00	978012.1457	-20.9924370191	-20.7057090498
271850	9931427	0.00	978011.8966	-21.2414911607	-20.9972288202
272963	9931427	0.00	978012.0276	-21.1105124132	-20.9013025296
274077	9931428	0.00	978012.4901	-20.6479930791	-20.4623686956
275190	9931428	0.00	978013.2196	-19.9185421719	-19.7431920802
276304	9931428	0.00	978014.1417	-18.9964280251	-18.8184907745
277417	9931429	0.00	978015.1791	-17.95899101	-17.768071661
278530	9931429	0.00	978016.2576	-16.8805090063	-16.6701102093
279644	9931430	0.00	978017.3111	-15.8269936446	-15.5951504894
280757	9931430	0.00	978018.2859	-14.8522544997	-14.6012901463
281870	9931430	0.00	978019.1427	-13.99541034	-13.7308678952
282984	9931431	0.00	978019.8583	-13.2798703348	-13.0088055397
284097	9931431	0.00	978020.4245	-12.7136704043	-12.4425907858
285210	9931432	0.00	978020.8472	-12.2909433598	-12.0237379064
286324	9931432	0.00	978021.1439	-11.9942334047	-11.7304441059
287437	9931433	0.00	978021.3408	-11.7973379144	-11.5310793421
288550	9931433	0.00	978021.4698	-11.6683687935	-11.3881105031
289664	9931433	0.00	978021.5654	-11.5727648337	-11.262066363
290777	9931434	0.00	978021.6621	-11.4760452583	-11.1151924366
291890	9931434	0.00	978021.7920	-11.3461622149	-10.9145161515
293004	9931434	0.00	978021.9828	-11.1553759844	-10.634132051
294117	9931435	0.00	978022.2565	-10.881632979	-10.2566127935
295230	9931435	0.00	978022.6287	-10.509467851	-9.773543948
296343	9931436	0.00	978023.1077	-10.0304753319	-9.1852602174
297457	9931436	0.00	978023.6947	-9.4434059191	-8.4999214548
298570	9931436	0.00	978024.3842	-8.753936034	-7.732105284
299683	9931437	0.00	978025.1640	-7.9741529882	-6.9011087444
300796	9931437	0.00	978026.0164	-7.1217837895	-6.0291461074
301910	9931438	0.00	978026.9189	-6.2191894729	-5.1396077336
303023	9931438	0.00	978027.8460	-5.2921466775	-4.2555105863
304136	9931438	0.00	978028.7697	-4.3684469036	-3.3982302543
305249	9931439	0.00	978029.6618	-3.4763602445	-2.5865622637
306362	9931439	0.00	978030.4951	-2.6430313596	-1.8361214897
307476	9931439	0.00	978031.2452	-1.8928965579	-1.1590559143
308589	9931440	0.00	978031.8919	-1.2462271672	-0.5640268409
309702	9931440	0.00	978032.4202	-0.7179112064	-0.0563928039
310815	9931440	0.00	978032.8216	-0.3165795116	0.3614714268
311928	9931441	0.00	978033.0940	-0.0441625687	0.6897871532
313041	9931441	0.00	978033.2422	0.1040687755	0.9309730754
314155	9931442	0.00	978033.2771	0.1389685028	1.0892799237
315268	9931442	0.00	978033.2147	0.0765242131	1.1704864096
316381	9931442	0.00	978033.0746	-0.0635060864	1.1816671888
317494	9931443	0.00	978032.8789	-0.2592055864	1.1310268552
318607	9931443	0.00	978032.6499	-0.4882088621	1.0277794972
319720	9931443	0.00	978032.4088	-0.7293515202	0.8820424151
320834	9931444	0.00	978032.1740	-0.9641093421	0.7047063771
321947	9931444	0.00	978031.9604	-1.1777036027	0.5072441625
323060	9931444	0.00	978031.7783	-1.3597899866	0.3014245883
324173	9931445	0.00	978031.6334	-1.5046978724	0.0989107149
325286	9931445	0.00	978031.5269	-1.611238131	-0.0892622087
326399	9931445	0.00	978031.4560	-1.6821440797	-0.2533126673
327512	9931446	0.00	978031.4149	-1.7232457576	-0.3854036138
328625	9931446	0.00	978031.3956	-1.7424977816	-0.4803372373
329738	9931446	0.00	978031.3892	-1.748983634	-0.5361753358
330851	9931447	0.00	978031.3861	-1.7520047926	-0.5546964909
331965	9931447	0.00	978031.3778	-1.7603347105	-0.5416009135
333078	9931447	0.00	978031.3565	-1.7816803787	-0.5063854684
221740	9930299	0.00	978021.7916	-11.3662067195	-12.1361916335
222854	9930299	0.00	978021.5043	-11.6535119956	-12.3278203959
223967	9930300	1.84	978020.6250	-11.9641728961	-12.5729835496
225081	9930300	9.16	978018.0695	-12.2585326698	-12.8483105087
226195	9930301	14.48	978016.1827	-12.5027713345	-13.1301870164
227309	9930301	18.80	978014.6784	-12.6735517028	-13.3977866049
228422	9930302	16.88	978015.1841	-12.7609794404	-13.6354502096
229536	9930302	13.32	978016.2747	-12.7694963341	-13.8341069835
230650	9930303	6.48	978018.4396	-12.7166046644	-13.9915602125
231763	9930303	2.12	978019.8732	-12.6296113161	-14.1116169371
232877	9930304	0.00	978020.6169	-12.5408457906	-14.2021990054
233991	9930305	3.44	978019.6126	-12.4820126759	-14.27271656
235104	9930305	6.48	978018.6764	-12.4784602212	-14.3310938147
236218	9930306	6.72	978018.5364	-12.5441670791	-14.3808968202
237332	9930306	8.48	978017.8586	-12.6781664811	-14.4190150717
238445	9930307	11.00	978016.8955	-12.8629514805	-14.4342916143
239559	9930307	11.00	978016.6941	-13.065158344	-14.4073854977
240672	9930308	10.80	978016.5833	-13.2385384692	-14.3119985443
241786	9930308	10.20	978016.6790	-13.328937853	-14.117423311
242900	9930309	10.16	978016.7399	-13.2807432053	-13.7921920089
244013	9930309	10.40	978016.9024	-13.0440572441	-13.3084488912
245127	9930310	4.76	978019.1059	-12.5817567293	-12.646551196
246240	9930310	0.60	978021.0968	-11.8755786906	-11.8503935037
247354	9930310	0.00	978022.2273	-10.9304739173	-10.8587521402
248468	9930311	1.56	978022.8984	-9.7766518653	-9.6952083547
249581	9930311	5.40	978023.0161	-8.4689942335	-8.408319809
250695	9930312	2.52	978025.2925	-7.0838063365	-7.0650288409
251808	9930312	0.40	978027.3204	-5.713172515	-5.7463652066
252922	9930313	0.00	978028.7003	-4.4574486155	-4.541425532
254035	9930313	0.00	978029.7412	-3.4166313103	-3.5482592457
255149	9930314	0.00	978030.4763	-2.6814678476	-2.843182258
256262	9930314	0.00	978030.8326	-2.325197921	-2.4807201359
257376	9930315	0.00	978030.7610	-2.3967502109	-2.5119270427
258489	9930315	0.00	978030.2417	-2.9160597929	-2.9831767844
259603	9930316	0.00	978029.2858	-3.8719479042	-3.8749312585
260716	9930316	0.00	978027.9351	-5.2227395196	-5.1528163328
261830	9930317	0.00	978026.2583	-6.8995169849	-6.7559789106
262943	9930317	0.00	978024.3461	-8.8116499239	-8.6014555505
264057	9930318	0.00	978022.3038	-10.8540301836	-10.5903744802
265170	9930318	0.00	978020.2425	-12.9152963083	-12.6154116363
266283	9930318	0.00	978018.2715	-14.8862674484	-14.5688140818
267397	9930319	0.00	978016.4900	-16.6678244973	-16.3502680451
268510	9930319	0.00	978014.9802	-18.1775703291	-17.8739252719
269624	9930320	0.00	978013.8030	-19.3547566536	-19.0740039613
270737	9930320	0.00	978012.9946	-20.1631618843	-19.9085360728
271851	9930321	0.00	978012.5660	-20.5918187536	-20.3610230292
272964	9930321	0.00	978012.5041	-20.653698301	-20.4399657653
274077	9930322	0.00	978012.7752	-20.3826368248	-20.1764313312
275191	9930322	0.00	978013.3289	-19.828927752	-19.6199874629
276304	9930322	0.00	978014.1037	-19.0540810012	-18.8334633232
277417	9930323	0.00	978015.0325	-18.1252750314	-17.8870690265
278531	9930323	0.00	978016.0478	-17.1099951494	-16.8524248293
279644	9930324	0.00	978017.0865	-16.0712751864	-15.7970153263
280758	9930324	0.00	978018.0939	-15.0638519646	-14.7795024612
281871	9930325	0.00	978019.0264	-14.1314185603	-13.846215602
282984	9930325	0.00	978019.8528	-13.3050388271	-13.0290018535
284098	9930325	0.00	978020.5551	-12.6026753994	-12.3444804228
285211	9930326	0.00	978021.1281	-12.0296965543	-11.794615458
286324	9930326	0.00	978021.5776	-11.5801696042	-11.3684141415
287437	9930327	0.00	978021.9191	-11.2387211345	-11.0444792156
288551	9930327	0.00	978022.1751	-10.9827445389	-10.7941018075
289664	9930327	0.00	978022.3730	-10.7847569787	-10.5845715627
290777	9930328	0.00	978022.5431	-10.6147432822	-10.3824032762
291891	9930328	0.00	978022.7154	-10.4423651022	-10.1562261589
293004	9930329	0.00	978022.9188	-10.2389526305	-9.8791456193
294117	9930329	0.00	978023.1786	-9.979227713	-9.5304593271
295230	9930329	0.00	978023.5151	-9.6427286117	-9.0966811375
296344	9930330	0.00	978023.9429	-9.214917513	-8.5718912467
297457	9930330	0.00	978024.4698	-8.6879545217	-7.9574836074
298570	9930331	0.00	978025.0967	-8.0611199779	-7.2614191988
299683	9930331	0.00	978025.8169	-7.3408651961	-6.4971153189
300797	9930331	0.00	978026.6173	-6.5404743314	-5.6821075936
301910	9930332	0.00	978027.4785	-5.6793302548	-4.8366151658
303023	9930332	0.00	978028.3760	-4.781796288	-3.9821236545
304136	9930332	0.00	978029.2820	-3.8757525907	-3.1400783693
305250	9930333	0.00	978030.1669	-2.9908580135	-2.330755174
306363	9930333	0.00	978031.0012	-2.1566407964	-1.5723510783
307476	9930334	0.00	978031.7572	-1.4005493059	-0.8803131898
308589	9930334	0.00	978032.4117	-0.7461118114	-0.2669044964
309702	9930334	0.00	978032.9464	-0.2113578136	0.2590111626
310815	9930335	0.00	978033.3502	0.1923596976	0.6919943117
311929	9930335	0.00	978033.6188	0.4610316481	1.029901991
313042	9930335	0.00	978033.7559	0.5980849457	1.2736467977
314155	9930336	0.00	978033.7717	0.6138883963	1.4268820963
315268	9930336	0.00	978033.6825	0.5247193869	1.4956485031
316381	9930336	0.00	978033.5091	0.3512924081	1.4880095987
317494	9930337	0.00	978033.2748	0.1169941878	1.4136953889
318608	9930337	0.00	978033.0038	-0.1540022314	1.2837612924
319721	9930338	0.00	978032.7192	-0.4385642809	1.1102596242
320834	9930338	0.00	978032.4416	-0.7162002424	0.9059111233
321947	9930338	0.00	978032.1875	-0.9702978032	0.6837576094
323060	9930339	0.00	978031.9689	-1.1889118564	0.4567747536
324173	9930339	0.00	978031.7927	-1.3650674266	0.2374272681
325286	9930339	0.00	978031.6612	-1.4965993991	0.037157943
326399	9930340	0.00	978031.5722	-1.5856001234	-0.134183593
327512	9930340	0.00	978031.5202	-1.6375827148	-0.2689481761
328626	9930340	0.00	978031.4973	-1.6604875876	-0.36228643
329739	9930341	0.00	978031.4941	-1.6636606908	-0.4126778456
330852	9930341	0.00	978031.5009	-1.6569150777	-0.4223142232
331965	9930341	0.00	978031.5080	-1.6497564999	-0.3972573802
333078	9930342	0.00	978031.5070	-1.6508142664	-0.3472973992
221740	9929192	0.00	978022.1853	-10.9924903658	-11.8712888749
222854	9929193	0.00	978021.9154	-11.2623267118	-12.0381971006
223968	9929193	1.84	978021.0680	-11.5411390404	-12.2457687202
225082	9929194	10.36	978018.1878	-11.7892602018	-12.4713508004
226195	9929195	15.60	978016.3867	-11.9724705621	-12.6916023181
227309	9929195	19.20	978015.1809	-12.0667785897	-12.8856124905
228423	9929196	16.08	978016.1495	-12.0616394538	-13.0374888401
229536	9929196	12.56	978017.3366	-11.9611996734	-13.1380801923
230650	9929197	8.24	978018.8483	-11.7834189876	-13.1856161796
231764	9929197	3.84	978020.4337	-11.5572009278	-13.1851898367
232878	9929198	0.00	978021.8598	-11.3179252754	-13.1471654432
233991	9929198	6.00	978020.2201	-11.1019857384	-13.0847403257
235105	9929199	10.60	978018.9576	-10.9410684153	-13.0110081714
236218	9929199	11.20	978018.8556	-10.8569447793	-12.935947048
237332	9929200	9.96	978019.2386	-10.8574926349	-12.8637774537
238446	9929200	7.80	978019.8301	-10.9345077494	-12.7911005222
239559	9929201	11.16	978018.6621	-11.0636468088	-12.7061372335
240673	9929201	13.20	978017.8891	-11.2065768171	-12.5892561327
241787	9929202	12.60	978017.9670	-11.3151299306	-12.4148152701
242900	9929202	11.68	978018.2303	-11.3370100037	-12.1541732468
244014	9929203	10.60	978018.6791	-11.2223984843	-11.779565263
245127	9929203	7.12	978020.0463	-10.9306866657	-11.2684127351
246241	9929204	4.28	978021.4180	-10.4365328065	-10.6075557225
247354	9929204	2.72	978022.6020	-9.7345091776	-9.7978687384
248468	9929205	4.60	978022.9124	-8.8417571632	-8.8747591824
249582	9929205	8.20	978022.8397	-7.7982892767	-7.8312639894
250695	9929206	6.28	978024.5660	-6.6648392044	-6.7201305001
251809	9929206	4.40	978026.2939	-5.5184331428	-5.6086173049
252922	9929207	2.60	978027.9241	-4.4461069676	-4.5918898613
254036	9929207	0.80	978029.3917	-3.5373953732	-3.7284022363
255149	9929208	0.00	978030.3014	-2.8763490413	-3.090561326
256263	9929208	0.00	978030.6439	-2.5338811382	-2.7424290039
257376	9929209	0.00	978030.6166	-2.5612022048	-2.7333824588
258490	9929209	0.00	978030.1928	-2.9849796098	-3.095285783
259603	9929210	0.00	978029.3731	-3.8046705397	-3.861290002
260717	9929210	0.00	978028.1855	-4.9922485589	-4.9873659009
261830	9929211	0.00	978026.6835	-6.4942999037	-6.4267238105
262944	9929211	0.00	978024.9415	-8.2362337618	-8.1110492243
264057	9929211	0.00	978023.0496	-10.1281552059	-9.9554720418
265170	9929212	0.00	978021.1060	-12.0718095742	-11.864854381
266284	9929212	0.00	978019.2098	-13.9679346551	-13.7408157266
267397	9929213	0.00	978017.4544	-15.7233557383	-15.4888618528
268511	9929213	0.00	978015.9205	-17.2572240212	-17.0249956415
269624	9929214	0.00	978014.6718	-18.5059194049	-18.2812596995
270738	9929214	0.00	978013.7515	-19.4262975107	-19.2097824179
271851	9929215	0.00	978013.1806	-19.9971379621	-19.7850559687
272964	9929215	0.00	978012.9589	-20.218826376	-20.0043489363
274078	9929216	0.00	978013.0663	-20.1114577813	-19.8863293522
275191	9929216	0.00	978013.4661	-19.7116700932	-19.4681286328
276305	9929216	0.00	978014.1092	-19.0685937762	-18.801199214
277418	9929217	0.00	978014.9384	-18.2393348377	-17.9463988292
278531	9929217	0.00	978015.8934	-17.2843953758	-16.9687678222
279645	9929218	0.00	978016.9144	-16.2633862869	-15.9324532654
280758	9929218	0.00	978017.9465	-15.2313110954	-14.8961803218
281871	9929219	0.00	978018.9422	-14.2356103357	-13.9095863038
282985	9929219	0.00	978019.8637	-13.3140645254	-13.0106276655
284098	9929219	0.00	978020.6842	-12.4935709161	-12.224157033
285211	9929220	0.00	978021.3880	-11.7897422701	-11.5616581093
286325	9929220	0.00	978021.9705	-11.207229046	-11.0220308807
287438	9929221	0.00	978022.4371	-10.7406400291	-10.593245366
288551	9929221	0.00	978022.8018	-10.3759281593	-10.2546334225
289664	9929221	0.00	978023.0857	-10.0921134468	-9.9795658992
290778	9929222	0.00	978023.3145	-9.8632276577	-9.7382649468
291891	9929222	0.00	978023.5174	-9.660380347	-9.5005245104
293004	9929223	0.00	978023.7239	-9.4538582713	-9.238150531
294118	9929223	0.00	978023.9626	-9.2151775442	-8.9269801099
295231	9929224	0.00	978024.2588	-8.9190096119	-8.5483900261
296344	9929224	0.00	978024.6329	-8.5448996943	-8.0902545035
297457	9929224	0.00	978025.0991	-8.078692961	-7.5473561931
298571	9929225	0.00	978025.6642	-7.5135832807	-6.9212905237
299684	9929225	0.00	978026.3271	-6.8507058327	-6.2199307694
300797	9929225	0.00	978027.0786	-6.0992111136	-5.4565393681
301910	9929226	0.00	978027.9020	-5.2757852121	-4.6486209588
303023	9929226	0.00	978028.7741	-4.4036188092	-3.8166154836
304137	9929227	0.00	978029.6669	-3.5108722575	-2.9825268305
305250	9929227	0.00	978030.5490	-2.6287315245	-2.1685750683
306363	9929227	0.00	978031.3886	-1.7891937484	-1.3959493582
307476	9929228	0.00	978032.1550	-1.0227555434	-0.6837248751
308589	9929228	0.00	978032.8216	-0.356196327	-0.0479912118
309703	9929229	0.00	978033.3671	0.1893509287	0.4987775881
310816	9929229	0.00	978033.7776	0.5998696578	0.9480992054
311929	9929229	0.00	978034.0471	0.869338613	1.2956109297
313042	9929230	0.00	978034.1777	0.9999437504	1.5409708806
314155	9929230	0.00	978034.1794	1.001612589	1.6875674861
315268	9929230	0.00	978034.0687	0.8909280826	1.7420813538
316382	9929231	0.00	978033.8673	0.6895405908	1.7139478544
317495	9929231	0.00	978033.6000	0.4222446158	1.6147674573
318608	9929231	0.00	978033.2927	0.114915761	1.4577043634
319721	9929232	0.00	978032.9703	-0.2074905092	1.256903296
320834	9929232	0.00	978032.6551	-0.5226936707	1.0269411641
321947	9929232	0.00	978032.3653	-0.8124492464	0.7823169644
323060	9929233	0.00	978032.1143	-1.0634215558	0.5369721966
324174	9929233	0.00	978031.9102	-1.2675340107	0.303827491
325287	9929234	0.00	978031.7559	-1.421823338	0.0943207451
326400	9929234	0.00	978031.6499	-1.5278766076	-0.0820615077
327513	9929234	0.00	978031.5868	-1.5909679789	-0.2182550604
328626	9929235	0.00	978031.5587	-1.6190313524	-0.310069736
329739	9929235	0.00	978031.5562	-1.6216042267	-0.3565816052
330852	9929235	0.00	978031.5689	-1.6088585202	-0.3604090926
331965	9929236	0.00	978031.5870	-1.5908002098	-0.3278061181
333078	9929236	0.00	978031.6011	-1.576677619	-0.268504862
221741	9928086	0.00	978022.4547	-10.7433662741	-11.6995317214
222855	9928087	0.00	978022.2033	-10.9947822907	-11.8370723467
223968	9928087	2.20	978021.2782	-11.2400156944	-12.0012845978
225082	9928088	11.80	978018.1128	-11.4399158786	-12.1708521745
226196	9928088	16.20	978016.6337	-11.5605029398	-12.3234932802
227310	9928089	18.00	978016.0606	-11.5778151658	-12.439105841
228423	9928089	13.80	978017.4539	-11.4813126855	-12.5024898012
229537	9928090	11.00	978018.5240	-11.2754025897	-12.505290854
230651	9928090	11.00	978018.8194	-10.9788979421	-12.446912742
231764	9928091	6.60	978020.5349	-10.6224916278	-12.3342806726
232878	9928091	0.00	978022.9535	-10.2445818731	-12.1804897121
233992	9928092	8.40	978020.7127	-9.8859976179	-12.002520395
235105	9928093	14.80	978019.0324	-9.5843126795	-11.8183305386
236219	9928093	17.20	978018.5040	-9.3684909592	-11.643721199
